STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_HES_HES_006,Year,HHCOMP_HES_HES_006,Household composition,NZHEC_LEV_HES_HES_006,Expenditure category,MEASURE_HES_HES_006,Measure,OBS_VALUE,Observation value,OBS_STATUS,Observation status
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_1,Interest payments,PER_HHLD_REP,,49.6,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_1,Interest payments,SAMPLING_ERROR,,40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_2,Contributions to savings,AV_WKLY_AMT,,45.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_2,Contributions to savings,PER_HHLD_REP,,51.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_2,Contributions to savings,SAMPLING_ERROR,,42,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_3,Money given to others (excluding donations),AV_WKLY_AMT,,11.70,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_3,Money given to others (excluding donations),PER_HHLD_REP,,3.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_3,Money given to others (excluding donations),SAMPLING_ERROR,,93,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_4,Fines,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,13_4,Fines,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14,"Sales, trade-ins and refunds",AV_WKLY_AMT,,-23.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14,"Sales, trade-ins and refunds",PER_HHLD_REP,,31.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14,"Sales, trade-ins and refunds",SAMPLING_ERROR,,53,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_1,Sales of clothing and footwear,AV_WKLY_AMT,,-1.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_1,Sales of clothing and footwear,PER_HHLD_REP,,2.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_1,Sales of clothing and footwear,SAMPLING_ERROR,,102,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_2,Sales and trade-ins of property and materials for property improvement and maintenance,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_3,Sales and trade-ins of household contents,AV_WKLY_AMT,,-1.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_3,Sales and trade-ins of household contents,PER_HHLD_REP,,5.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_3,Sales and trade-ins of household contents,SAMPLING_ERROR,,165,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_4,"Sales, trade-ins and refunds for health (excluding insurance claims)",PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",AV_WKLY_AMT,,-11.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",PER_HHLD_REP,,9.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_5,"Sales and trade-ins of vehicles, vehicle parts and accessories",SAMPLING_ERROR,,69,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_6,Sales and trade-ins for communication,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_6,Sales and trade-ins for communication,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",AV_WKLY_AMT,,-2.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",PER_HHLD_REP,,4.4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_7,"Sales, trade-ins and refunds of equipment for recreation and culture",SAMPLING_ERROR,,98,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_8,Refunds for education,AV_WKLY_AMT,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_8,Refunds for education,PER_HHLD_REP,,,,s,Suppressed
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",AV_WKLY_AMT,,-6.40,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",PER_HHLD_REP,,15.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,14_9,"Sales, trade-ins and refunds of miscellaneous goods, cash receipts from insurance claims",SAMPLING_ERROR,,74,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,98,Total,AV_WKLY_AMT,,1539.30,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,98,Total,PER_HHLD_REP,,100.0,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,61,All other households,98,Total,SAMPLING_ERROR,,15,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01,Food,AV_WKLY_AMT,,233.60,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01,Food,PER_HHLD_REP,,96.5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01,Food,SAMPLING_ERROR,,3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_1,Fruit and vegetables,AV_WKLY_AMT,,23.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_1,Fruit and vegetables,PER_HHLD_REP,,76.8,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_1,Fruit and vegetables,SAMPLING_ERROR,,4,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_2,"Meat, poultry and fish",AV_WKLY_AMT,,28.10,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_2,"Meat, poultry and fish",PER_HHLD_REP,,70.7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_2,"Meat, poultry and fish",SAMPLING_ERROR,,5,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_3,Grocery food,AV_WKLY_AMT,,102.80,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_3,Grocery food,PER_HHLD_REP,,94.2,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_3,Grocery food,SAMPLING_ERROR,,3,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_4,Non-alcoholic beverages,AV_WKLY_AMT,,11.50,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_4,Non-alcoholic beverages,PER_HHLD_REP,,67.1,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_4,Non-alcoholic beverages,SAMPLING_ERROR,,7,,,
DATAFLOW,STATSNZ:HES_HES_006(1.0),Household expenditure for group and subgroup by household composition and number of dependent children,I,2019,2019,98,All households,01_5,Restaurant meals and ready-to-eat food,AV_WKLY_AMT,,67.70,,,
