Installed distributed generation trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20240907174344

Parameters
Date range,01 Sep 2013 - 31 Jul 2024
Region type,Regional council
Market segment,All ICPs
Capacity,All combined
Fuel type,Solar (all)

Month end,Region ID,Region name,Capacity,Fuel type,ICP count,ICP uptake rate (%),Total capacity installed (MW),Avg. capacity installed (kW),ICP count - new installations,Avg. capacity - new installations (kW)
31/03/2024,8,Manawatu-Wanganui,All combined,Solar (All),2754,2.21036,16.090,5.842,46,5.954
31/03/2024,9,Wellington,All combined,Solar (All),5249,2.21681,27.077,5.159,79,5.526
31/03/2024,16,Tasman,All combined,Solar (All),1177,5.13234,6.907,5.868,16,7.643
31/03/2024,17,Nelson,All combined,Solar (All),1572,5.34458,10.562,6.719,41,10.168
31/03/2024,18,Marlborough,All combined,Solar (All),1151,4.32707,9.431,8.194,19,6.202
31/03/2024,12,West Coast,All combined,Solar (All),141,0.73027,0.749,5.311,5,5.200
31/03/2024,13,Canterbury,All combined,Solar (All),9140,2.81522,55.863,6.112,156,8.308
31/03/2024,14,Otago,All combined,Solar (All),3719,2.88608,21.270,5.719,58,9.106
31/03/2024,15,Southland,All combined,Solar (All),716,1.31773,4.381,6.118,9,9.109
30/04/2024,1,Northland,All combined,Solar (All),4565,4.69158,50.206,10.998,72,5.542
30/04/2024,2,Auckland,All combined,Solar (All),12978,1.91992,85.320,6.574,101,5.890
30/04/2024,3,Waikato,All combined,Solar (All),6699,2.71677,45.247,6.754,89,10.795
30/04/2024,4,Bay of Plenty,All combined,Solar (All),4986,3.27326,52.237,10.477,90,6.998
30/04/2024,5,Gisborne,All combined,Solar (All),436,2.49086,1.926,4.417,5,12.000
30/04/2024,6,Hawke's Bay,All combined,Solar (All),2960,3.54835,22.642,7.649,62,5.660
30/04/2024,7,Taranaki,All combined,Solar (All),1631,2.61617,12.131,7.438,34,7.663
30/04/2024,8,Manawatu-Wanganui,All combined,Solar (All),2796,2.24247,16.370,5.855,44,5.765
30/04/2024,9,Wellington,All combined,Solar (All),5331,2.24998,27.995,5.251,87,10.924
30/04/2024,16,Tasman,All combined,Solar (All),1195,5.21197,7.024,5.877,19,6.073
30/04/2024,17,Nelson,All combined,Solar (All),1598,5.43002,10.767,6.738,26,7.907
30/04/2024,18,Marlborough,All combined,Solar (All),1167,4.38771,9.564,8.196,17,7.057
30/04/2024,12,West Coast,All combined,Solar (All),146,0.75612,0.780,5.342,5,6.200
30/04/2024,13,Canterbury,All combined,Solar (All),9274,2.85165,57.651,6.216,160,12.402
30/04/2024,14,Otago,All combined,Solar (All),3775,2.92513,21.557,5.710,56,5.033
30/04/2024,15,Southland,All combined,Solar (All),721,1.32620,4.424,6.136,5,4.998
31/05/2024,1,Northland,All combined,Solar (All),4641,4.76812,55.179,11.889,76,65.578
31/05/2024,2,Auckland,All combined,Solar (All),13047,1.92755,85.820,6.578,70,7.078
31/05/2024,3,Waikato,All combined,Solar (All),6910,2.79813,47.025,6.805,103,9.423
31/05/2024,4,Bay of Plenty,All combined,Solar (All),5327,3.49460,54.178,10.170,76,7.936
31/05/2024,5,Gisborne,All combined,Solar (All),440,2.51472,1.946,4.422,4,5.000
31/05/2024,6,Hawke's Bay,All combined,Solar (All),3581,4.28862,26.063,7.278,42,6.355
31/05/2024,7,Taranaki,All combined,Solar (All),1671,2.67900,12.574,7.525,40,10.889
31/05/2024,8,Manawatu-Wanganui,All combined,Solar (All),2840,2.27557,16.688,5.876,44,6.629
31/05/2024,9,Wellington,All combined,Solar (All),5416,2.28358,28.485,5.259,166,5.258
31/05/2024,16,Tasman,All combined,Solar (All),1212,5.28657,7.159,5.907,17,6.765
31/05/2024,17,Nelson,All combined,Solar (All),1634,5.54858,11.062,6.770,37,7.635
31/05/2024,18,Marlborough,All combined,Solar (All),1177,4.42248,9.650,8.199,9,7.647
31/05/2024,12,West Coast,All combined,Solar (All),148,0.76525,0.794,5.364,2,7.000
31/05/2024,13,Canterbury,All combined,Solar (All),9414,2.88992,58.500,6.214,165,7.169
31/05/2024,14,Otago,All combined,Solar (All),3853,2.98054,22.094,5.734,79,7.039
31/05/2024,15,Southland,All combined,Solar (All),728,1.33833,4.505,6.188,9,8.436
30/06/2024,1,Northland,All combined,Solar (All),4689,4.81476,55.479,11.832,49,6.227
30/06/2024,2,Auckland,All combined,Solar (All),13114,1.93530,87.038,6.637,67,18.077
30/06/2024,3,Waikato,All combined,Solar (All),6989,2.82764,48.051,6.875,78,12.843
30/06/2024,4,Bay of Plenty,All combined,Solar (All),5407,3.54446,55.545,10.273,83,16.542
30/06/2024,5,Gisborne,All combined,Solar (All),447,2.55399,1.981,4.431,7,5.000
30/06/2024,6,Hawke's Bay,All combined,Solar (All),3640,4.35490,26.411,7.256,53,5.475
30/06/2024,7,Taranaki,All combined,Solar (All),1704,2.73143,13.570,7.964,33,30.168
30/06/2024,8,Manawatu-Wanganui,All combined,Solar (All),2890,2.31485,17.008,5.885,50,6.003
30/06/2024,9,Wellington,All combined,Solar (All),5487,2.31095,28.947,5.275,150,5.576
30/06/2024,16,Tasman,All combined,Solar (All),1232,5.37709,7.285,5.913,19,6.202
30/06/2024,17,Nelson,All combined,Solar (All),1658,5.61939,11.206,6.759,25,5.689
30/06/2024,18,Marlborough,All combined,Solar (All),1192,4.47784,9.766,8.193,16,6.146
30/06/2024,12,West Coast,All combined,Solar (All),149,0.77015,0.799,5.362,1,5.000
30/06/2024,13,Canterbury,All combined,Solar (All),9535,2.92285,59.381,6.228,140,6.943
30/06/2024,14,Otago,All combined,Solar (All),3900,3.01319,22.372,5.737,48,5.846
30/06/2024,15,Southland,All combined,Solar (All),734,1.34897,4.567,6.222,7,6.143
31/07/2024,1,Northland,All combined,Solar (All),4784,4.90823,56.082,11.723,94,5.962
31/07/2024,2,Auckland,All combined,Solar (All),13200,1.94668,87.706,6.644,94,7.457
31/07/2024,3,Waikato,All combined,Solar (All),7074,2.86096,49.482,6.995,91,15.896
31/07/2024,4,Bay of Plenty,All combined,Solar (All),5487,3.59636,56.113,10.227,80,7.051
31/07/2024,5,Gisborne,All combined,Solar (All),459,2.62601,2.056,4.479,12,6.250
31/07/2024,6,Hawke's Bay,All combined,Solar (All),3701,4.42508,26.840,7.252,56,7.913
31/07/2024,7,Taranaki,All combined,Solar (All),1737,2.78432,13.810,7.950,33,6.815
31/07/2024,8,Manawatu-Wanganui,All combined,Solar (All),2938,2.35264,17.357,5.908,48,6.967
31/07/2024,9,Wellington,All combined,Solar (All),5589,2.35298,29.877,5.346,111,8.629
31/07/2024,16,Tasman,All combined,Solar (All),1252,5.46653,7.558,6.037,21,13.164
31/07/2024,17,Nelson,All combined,Solar (All),1703,5.76448,11.426,6.710,44,4.777
31/07/2024,18,Marlborough,All combined,Solar (All),1211,4.55024,9.921,8.192,21,7.567
31/07/2024,12,West Coast,All combined,Solar (All),154,0.79488,0.870,5.647,5,13.160
31/07/2024,13,Canterbury,All combined,Solar (All),9629,2.94789,59.900,6.221,113,5.881
31/07/2024,14,Otago,All combined,Solar (All),3959,3.05441,22.711,5.737,60,5.709
31/07/2024,15,Southland,All combined,Solar (All),739,1.35768,4.579,6.196,5,5.600
